region_id,clinic_ids,total_availability_hours
490,"[65, 67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",455.3
491,"[65, 66, 67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 267, 270]",440.6
492,"[65, 66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",519.4
493,"[65, 67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",522.6
494,"[65, 66, 67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",507.90000000000003
495,"[65, 66, 67, 68, 69, 76, 78, 108, 135, 159, 161, 171, 191, 201, 267, 270]",467.3
496,"[65, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",550.1999999999999
497,"[65, 66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",535.5
498,"[65, 67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",538.6999999999999
499,"[65, 66, 67, 68, 69, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",494.90000000000003
500,"[65, 67, 68, 69, 78, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",498.1
501,"[65, 66, 67, 68, 69, 78, 104, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",483.40000000000003
502,"[65, 66, 67, 68, 69, 74, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",562.1999999999999
503,"[65, 67, 68, 69, 74, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",565.3999999999999
504,"[65, 66, 67, 68, 69, 74, 78, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",550.6999999999999
505,"[65, 66, 67, 68, 69, 78, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",510.1
506,"[65, 66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",498.50000000000006
507,"[65, 67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",501.70000000000005
508,"[65, 66, 67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",487.00000000000006
509,"[65, 66, 67, 68, 69, 78, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",446.40000000000003
510,"[65, 66, 67, 68, 69, 74, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",513.7
511,"[67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",549.3
512,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",534.6
513,"[67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",537.8
514,"[66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",494.00000000000006
515,"[67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",497.20000000000005
516,"[66, 67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",482.50000000000006
517,"[66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",561.3
518,"[67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",564.4999999999999
519,"[66, 67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",549.8
520,"[66, 67, 68, 69, 76, 78, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",509.20000000000005
521,"[67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",510.50000000000006
522,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",495.80000000000007
523,"[67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",499.00000000000006
524,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",497.6000000000001
525,"[67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",500.80000000000007
526,"[66, 67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",486.1000000000001
527,"[66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",455.20000000000005
528,"[67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",458.40000000000003
529,"[66, 67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 267, 270, 274]",443.70000000000005
530,"[66, 67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",445.50000000000006
531,"[66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",522.5
532,"[67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",525.7
533,"[66, 67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",511.00000000000006
534,"[66, 67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",512.8000000000001
535,"[66, 67, 68, 69, 76, 78, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",470.40000000000003
536,"[66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",540.4
537,"[67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",543.5999999999999
538,"[66, 67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",528.9
539,"[66, 67, 68, 69, 78, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",488.30000000000007
540,"[66, 67, 68, 69, 74, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",555.5999999999999
541,"[66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",501.6000000000001
542,"[67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",504.80000000000007
543,"[66, 67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",490.1000000000001
544,"[66, 67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",491.9000000000001
545,"[66, 67, 68, 69, 78, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",449.50000000000006
546,"[66, 67, 68, 69, 74, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",516.8000000000001
547,"[65, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",599.0999999999999
548,"[65, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",558.4999999999999
549,"[65, 66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",543.8
550,"[65, 67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",546.9999999999999
551,"[65, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",625.8
552,"[65, 66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",611.1
553,"[65, 67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",614.3
554,"[65, 66, 67, 68, 69, 76, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",570.5
555,"[65, 67, 68, 69, 76, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",573.6999999999999
556,"[65, 66, 67, 68, 69, 76, 78, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",558.9999999999999
557,"[65, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",562.0999999999999
558,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",547.4
559,"[65, 67, 68, 69, 74, 76, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",550.5999999999999
560,"[65, 66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",506.8
561,"[65, 67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",510.0
562,"[65, 66, 67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270]",495.3
563,"[65, 66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",574.0999999999999
564,"[65, 67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",577.2999999999998
565,"[65, 66, 67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",562.5999999999999
566,"[65, 66, 67, 68, 69, 76, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",522.0
567,"[65, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",604.9
568,"[65, 66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",590.2
569,"[65, 67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",593.4
570,"[65, 66, 67, 68, 69, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",549.6
571,"[65, 67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",552.8
572,"[65, 66, 67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",538.1
573,"[65, 66, 67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",616.9
574,"[65, 67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",620.0999999999999
575,"[65, 66, 67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",605.4
576,"[65, 66, 67, 68, 69, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",564.8
577,"[65, 66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",553.1999999999999
578,"[65, 67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",556.3999999999999
579,"[65, 66, 67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",541.6999999999999
580,"[65, 66, 67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",501.1
581,"[65, 66, 67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",568.3999999999999
582,"[67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",604.0
583,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",589.3000000000001
584,"[67, 68, 69, 74, 76, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",592.5
585,"[66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",548.7
586,"[67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",551.9
587,"[66, 67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",537.2
588,"[66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",616.0
589,"[67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",619.1999999999999
590,"[66, 67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",604.5
591,"[66, 67, 68, 69, 76, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",563.9
592,"[67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",565.1999999999999
593,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",550.5
594,"[67, 68, 69, 74, 76, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",553.6999999999999
595,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",552.3
596,"[67, 68, 69, 74, 76, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",555.4999999999999
597,"[66, 67, 68, 69, 74, 76, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",540.8
598,"[66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",509.90000000000003
599,"[67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",513.1
600,"[66, 67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270, 274]",498.40000000000003
601,"[66, 67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",500.20000000000005
602,"[66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",577.1999999999999
603,"[67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",580.3999999999999
604,"[66, 67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",565.6999999999999
605,"[66, 67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",567.4999999999999
606,"[66, 67, 68, 69, 76, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",525.1
607,"[66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",595.1
608,"[67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",598.3
609,"[66, 67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",583.6
610,"[66, 67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",543.0
611,"[66, 67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",610.3
612,"[66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",556.3
613,"[67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",559.4999999999999
614,"[66, 67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",544.8
615,"[66, 67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",546.5999999999999
616,"[66, 67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",504.20000000000005
617,"[66, 67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",571.4999999999999
618,"[65, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",586.6999999999999
619,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",572.0
620,"[65, 67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",575.1999999999999
621,"[65, 66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",531.4
622,"[65, 67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",534.6
623,"[65, 66, 67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",519.9
624,"[65, 66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",598.6999999999999
625,"[65, 67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",601.8999999999999
626,"[65, 66, 67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",587.1999999999999
627,"[65, 66, 67, 68, 69, 76, 78, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",546.5999999999999
628,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",535.0
629,"[65, 67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",538.2
630,"[65, 66, 67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",523.5
631,"[65, 66, 67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",482.90000000000003
632,"[65, 66, 67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",550.1999999999999
633,"[65, 66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",577.8
634,"[65, 67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",580.9999999999999
635,"[65, 66, 67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",566.3
636,"[65, 66, 67, 68, 69, 78, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",525.7
637,"[65, 66, 67, 68, 69, 74, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",592.9999999999999
638,"[65, 66, 67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",529.3000000000001
639,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",576.9
640,"[67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",580.0999999999999
641,"[66, 67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",565.4
642,"[66, 67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",524.8000000000001
643,"[66, 67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",592.0999999999999
644,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",538.1
645,"[67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",541.3000000000001
646,"[66, 67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",526.6
647,"[66, 67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",528.4000000000001
648,"[66, 67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",486.00000000000006
649,"[66, 67, 68, 69, 74, 76, 78, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",553.3
650,"[66, 67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",571.1999999999999
651,"[66, 67, 68, 69, 74, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",532.4000000000001
652,"[65, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",641.3999999999999
653,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",626.6999999999999
654,"[65, 67, 68, 69, 74, 76, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",629.8999999999999
655,"[65, 66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",586.0999999999999
656,"[65, 67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",589.2999999999998
657,"[65, 66, 67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",574.5999999999999
658,"[65, 66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",653.4
659,"[65, 67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",656.5999999999999
660,"[65, 66, 67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",641.9
661,"[65, 66, 67, 68, 69, 76, 78, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",601.3
662,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",589.6999999999999
663,"[65, 67, 68, 69, 74, 76, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",592.8999999999999
664,"[65, 66, 67, 68, 69, 74, 76, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",578.1999999999999
665,"[65, 66, 67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",537.6
666,"[65, 66, 67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",604.8999999999999
667,"[65, 66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",632.5
668,"[65, 67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",635.6999999999999
669,"[65, 66, 67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",621.0
670,"[65, 66, 67, 68, 69, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",580.4
671,"[65, 66, 67, 68, 69, 74, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",647.6999999999999
672,"[65, 66, 67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",583.9999999999999
673,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",631.6
674,"[67, 68, 69, 74, 76, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",634.8
675,"[66, 67, 68, 69, 74, 76, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",620.1
676,"[66, 67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",579.5
677,"[66, 67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",646.8
678,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",592.8
679,"[67, 68, 69, 74, 76, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",595.9999999999999
680,"[66, 67, 68, 69, 74, 76, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",581.3
681,"[66, 67, 68, 69, 74, 76, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",583.0999999999999
682,"[66, 67, 68, 69, 76, 78, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",540.7
683,"[66, 67, 68, 69, 74, 76, 78, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",607.9999999999999
684,"[66, 67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",625.9
685,"[66, 67, 68, 69, 74, 78, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",587.0999999999999
686,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",614.3
687,"[65, 67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",617.4999999999999
688,"[65, 66, 67, 68, 69, 74, 76, 78, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",602.8
689,"[65, 66, 67, 68, 69, 76, 78, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",562.1999999999999
