region_id,clinic_ids,total_availability_hours
491,"[65, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",444.9
492,"[65, 66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",452.1
493,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 171, 191, 267, 270]",430.2
494,"[65, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",491.79999999999995
495,"[65, 66, 67, 68, 69, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",499.0
496,"[65, 66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",477.09999999999997
497,"[65, 66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 171, 191, 201, 267, 270]",456.9
498,"[65, 67, 68, 69, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",529.8
499,"[65, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",507.9
500,"[65, 66, 67, 68, 69, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",515.1
501,"[65, 67, 68, 69, 74, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",487.7
502,"[65, 66, 67, 68, 69, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",494.90000000000003
503,"[65, 66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",473.0
504,"[65, 67, 68, 69, 74, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",534.5999999999999
505,"[65, 66, 67, 68, 69, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",541.8
506,"[65, 66, 67, 68, 69, 74, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",519.9
507,"[65, 66, 67, 68, 69, 74, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",499.7
508,"[65, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",470.9
509,"[65, 66, 67, 68, 69, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",478.1
510,"[65, 66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",456.2
511,"[65, 66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",436.0
512,"[65, 66, 67, 68, 69, 74, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",482.9
513,"[67, 68, 69, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",528.9
514,"[67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",507.0
515,"[66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",514.2
516,"[67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",486.8
517,"[66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",494.00000000000006
518,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",472.1
519,"[67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",533.6999999999999
520,"[66, 67, 68, 69, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",540.9
521,"[66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",519.0
522,"[66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",498.8
523,"[67, 68, 69, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",490.1
524,"[67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",468.2
525,"[66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",475.40000000000003
526,"[67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",470.0
527,"[66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",477.20000000000005
528,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",455.3
529,"[67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",448.0
530,"[66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",455.20000000000005
531,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 171, 191, 267, 270, 274]",433.3
532,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",435.1
533,"[67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",494.9
534,"[66, 67, 68, 69, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",502.1
535,"[66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",480.2
536,"[66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",482.0
537,"[66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",460.0
538,"[67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",512.8000000000001
539,"[66, 67, 68, 69, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",520.0
540,"[66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",498.1
541,"[66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",477.90000000000003
542,"[66, 67, 68, 69, 74, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",524.8
543,"[67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",474.0
544,"[66, 67, 68, 69, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",481.20000000000005
545,"[66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",459.3
546,"[66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",461.1
547,"[66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",439.1
548,"[66, 67, 68, 69, 74, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",486.0
549,"[67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 190, 191, 200, 201, 250, 257, 267, 270, 286]",609.6
550,"[67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 190, 191, 200, 201, 267, 270, 274, 286]",570.8
551,"[65, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",578.6999999999999
552,"[65, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",558.4999999999999
553,"[65, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",536.5999999999999
554,"[65, 66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",543.8
555,"[65, 67, 68, 69, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",605.3999999999999
556,"[65, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",583.4999999999999
557,"[65, 66, 67, 68, 69, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",590.6999999999999
558,"[65, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",563.3
559,"[65, 66, 67, 68, 69, 76, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",570.5
560,"[65, 66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",548.6
561,"[65, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",541.6999999999999
562,"[65, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",519.8
563,"[65, 66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",527.0
564,"[65, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",499.59999999999997
565,"[65, 66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",506.8
566,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270]",484.9
567,"[65, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",546.4999999999999
568,"[65, 66, 67, 68, 69, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",553.6999999999999
569,"[65, 66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",531.8
570,"[65, 66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",511.59999999999997
571,"[65, 67, 68, 69, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",584.5
572,"[65, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",562.6
573,"[65, 66, 67, 68, 69, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",569.8000000000001
574,"[65, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",542.4
575,"[65, 66, 67, 68, 69, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",549.6
576,"[65, 66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",527.6999999999999
577,"[65, 67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",589.2999999999998
578,"[65, 66, 67, 68, 69, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",596.4999999999999
579,"[65, 66, 67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",574.5999999999999
580,"[65, 66, 67, 68, 69, 74, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",554.4
581,"[65, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",525.6
582,"[65, 66, 67, 68, 69, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",532.8
583,"[65, 66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",510.9
584,"[65, 66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",490.7
585,"[65, 66, 67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",537.5999999999999
586,"[67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",583.5999999999999
587,"[67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",561.6999999999999
588,"[66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",568.9
589,"[67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",541.5
590,"[66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",548.7
591,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",526.8
592,"[67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",588.4
593,"[66, 67, 68, 69, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",595.6
594,"[66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",573.7
595,"[66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",553.5
596,"[67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",544.8
597,"[67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",522.9
598,"[66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",530.1
599,"[67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",524.7
600,"[66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",531.9
601,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",510.0
602,"[67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",502.7
603,"[66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",509.90000000000003
604,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 267, 270, 274]",488.0
605,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",489.8
606,"[67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",549.5999999999999
607,"[66, 67, 68, 69, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",556.8
608,"[66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",534.9
609,"[66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",536.6999999999999
610,"[66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",514.6999999999999
611,"[67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",567.5
612,"[66, 67, 68, 69, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",574.7
613,"[66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",552.8000000000001
614,"[66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",532.6
615,"[66, 67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",579.5
616,"[67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",528.7
617,"[66, 67, 68, 69, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",535.9
618,"[66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",514.0
619,"[66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",515.8
620,"[66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",493.8
621,"[66, 67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",540.7
622,"[65, 67, 68, 69, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",566.3
623,"[65, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",544.4
624,"[65, 66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",551.6
625,"[65, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",524.2
626,"[65, 66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",531.4
627,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 171, 191, 250, 257, 267, 270]",509.5
628,"[65, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",571.0999999999999
629,"[65, 66, 67, 68, 69, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",578.3
630,"[65, 66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",556.4
631,"[65, 66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",536.1999999999999
632,"[65, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",507.4
633,"[65, 66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",514.6
634,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270]",492.7
635,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270]",472.5
636,"[65, 66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",519.4
637,"[65, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",550.1999999999999
638,"[65, 66, 67, 68, 69, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",557.4
639,"[65, 66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",535.5
640,"[65, 66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",515.3
641,"[65, 66, 67, 68, 69, 74, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",562.1999999999999
642,"[65, 66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",498.5
643,"[67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",549.3
644,"[66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",556.5
645,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",534.6
646,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",514.4
647,"[66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",561.3
648,"[67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",510.5
649,"[66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",517.7
650,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 267, 270, 274]",495.8
651,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",497.6
652,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 171, 191, 201, 267, 270, 274]",475.6
653,"[66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",522.5
654,"[66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",540.4000000000001
655,"[66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",501.6
656,"[65, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",620.9999999999999
657,"[65, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",599.0999999999999
658,"[65, 66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",606.3
659,"[65, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",578.8999999999999
660,"[65, 66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",586.0999999999999
661,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 207, 250, 257, 267, 270]",564.1999999999999
662,"[65, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",625.7999999999998
663,"[65, 66, 67, 68, 69, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",632.9999999999999
664,"[65, 66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",611.0999999999999
665,"[65, 66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",590.9
666,"[65, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",562.0999999999999
667,"[65, 66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",569.3
668,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270]",547.4
669,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270]",527.1999999999999
670,"[65, 66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",574.0999999999999
671,"[65, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",604.9
672,"[65, 66, 67, 68, 69, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",612.1
673,"[65, 66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",590.2
674,"[65, 66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",570.0
675,"[65, 66, 67, 68, 69, 74, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",616.8999999999999
676,"[65, 66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",553.2
677,"[67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",603.9999999999999
678,"[66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",611.1999999999999
679,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",589.3
680,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",569.1
681,"[66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",616.0
682,"[67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",565.1999999999999
683,"[66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",572.4
684,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 267, 270, 274]",550.5
685,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",552.3000000000001
686,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 267, 270, 274]",530.3
687,"[66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",577.1999999999999
688,"[66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",595.1
689,"[66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",556.3000000000001
690,"[65, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",586.6999999999999
691,"[65, 66, 67, 68, 69, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",593.9
692,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 250, 257, 267, 270]",572.0
693,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 171, 191, 201, 250, 257, 267, 270]",551.8000000000001
694,"[65, 66, 67, 68, 69, 74, 76, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",598.6999999999999
695,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270]",535.0
696,"[65, 66, 67, 68, 69, 74, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",577.8
697,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",576.9
698,"[66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 267, 270, 274]",538.1
699,"[65, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",641.3999999999999
